意识,yìshí,consciousness/awareness/to be aware/to realize,level27
共识,gòngshí,common understanding/consensus,level27
知识分子,zhīshífēnzǐ,intellectual/intelligentsia/learned person,level27
常识,chángshí,common sense/general knowledge/CL:門|门[men2],level27
识,shí,"to know/knowledge/Taiwan pr. [shi4]
to record/to write a footnote",level27
学识,xuéshí,erudition/scholarly knowledge,level27
见多识广,jiànduōshíguǎng,experienced and knowledgeable (idiom),level27
识别,shíbié,to distinguish/to discern,level27
好奇,hǎoqí,inquisitive/curious/inquisitiveness/curiosity,level27
神奇,shénqí,magical/mystical/miraculous,level27
传奇,chuánqí,legendary/fantasy saga/romance/short stories of the Tang and Song Dynasty,level27
奇特,qítè,peculiar/unusual/queer,level27
奇,qí,"odd (number)
strange/odd/weird/wonderful/surprisingly/unusually",level27
新奇,xīnqí,novelty/new and odd,level27
好奇心,hǎoqíxīn,interest in sth/curiosity/inquisitive,level27
极,jí,"extremely/pole (geography, physics)/utmost/top",level27
极为,jíwéi,extremely/exceedingly,level27
极了,jíle,extremely/exceedingly,level27
极力,jílì,to make a supreme effort/at all costs,level27
极度,jídù,extremely,level27
极其,jíqí,extremely,level27
北极,běijí,the North Pole/the Arctic Pole/the north magnetic pole,level27
支持,zhīchí,to be in favor of/to support/to back/support/backing/to stand by/CL:個|个[ge4],level27
保持,bǎochí,to keep/to maintain/to hold/to preserve,level27
主持,zhǔchí,to take charge of/to manage or direct/to preside over/to uphold/to stand for (justice etc)/to host (a TV or radio program etc)/(TV) anchor,level27
主持人,zhǔchírén,TV or radio presenter/host/anchor,level27
持,chí,to hold/to grasp/to support/to maintain/to persevere/to manage/to run (i.e. administer)/to control,level27
持有,chíyǒu,"to hold (passport, views etc)",level27
英国,yīngguó,United Kingdom 聯合王國|联合王国[Lian2 he2 wang2 guo2]/United Kingdom of Great Britain and Northern Ireland/abbr. for England 英格蘭|英格兰[Ying1 ge2 lan2],level27
英文,yīngwén,English (language),level27
英,yīng,"United Kingdom/British/England/English/abbr. for 英國|英国[Ying1 guo2]
hero/outstanding/excellent/(literary) flower/blossom",level27
英国人,yīngguórén,British person/British people,level27
英明,yīngmíng,wise/brilliant,level27
设备,shèbèi,equipment/facilities/installations/CL:個|个[ge4],level27
具备,jùbèi,to possess/to have/equipped with/able to fulfill (conditions or requirements),level27
备受,bèishòu,to fully experience (good or bad),level27
备,bèi,"variant of 備|备[bei4]
to prepare/get ready/to provide or equip",level27
完备,wánbèi,faultless/complete/perfect/to leave nothing to be desired,level27
必备,bìbèi,essential,level27
黄金,huángjīn,gold/golden (opportunity)/prime (time),level27
黄,huáng,"surname Huang or Hwang
yellow/pornographic/to fall through",level27
黄色,huángsè,yellow (color)/pornographic,level27
造成,zàochéng,to bring about/to create/to cause,level27
制造,zhìzào,to manufacture/to make,level27
改造,gǎizào,to transform/to reform/to remodel/to remold,level27
建造,jiànzào,to construct/to build,level27
造,zào,to make/to build/to manufacture/to invent/to fabricate/to go to/party (in a lawsuit or legal agreement)/crop/classifier for crops,level27
制造业,zhìzàoyè,manufacturing industry,level27
造就,zàojiù,to bring up/to train/to contribute to/achievements (usually of young people),level27
人造,rénzào,man-made/artificial/synthetic,level27
功能,gōngnéng,function/capability,level27
成功,chénggōng,"Chenggong or Chengkung town in Taitung County 臺東縣|台东县[Tai2 dong1 Xian4], southeast Taiwan
success/to succeed/CL:次[ci4],個|个[ge4]",level27
功夫,gōngfū,skill/art/kung fu/labor/effort,level27
用功,yònggōng,diligent/industrious (in one's studies)/to study hard/to make great effort,level27
武功,wǔgōng,"Wugong County in Xianyang 咸陽|咸阳[Xian2 yang2], Shaanxi
martial art/military accomplishments/(Peking opera) martial arts feats",level27
功,gōng,meritorious deed or service/achievement/result/service/accomplishment/work (physics),level27
功用,gōngyòng,function,level27
功力,gōnglì,merit/efficacy/competence/skill/power,level27
功利,gōnglì,utility,level27
气功,qìgōng,"qigong, a system of deep breathing exercises",level27
深,shēn,"old variant of 深[shen1]
deep/depth/deeply/(of a color) dark/deep/rich",level27
深入,shēnrù,to penetrate deeply/thorough,level27
资深,zīshēn,veteran (journalist etc)/senior/highly experienced,level27
深度,shēndù,depth/(of a speech etc) profundity/advanced stage of development,level27
深处,shēnchǔ,abyss/depths/deepest or most distant part,level27
深远,shēnyuǎn,far-reaching/profound and long-lasting,level27
深受,shēnshòu,to receive in no small measure,level27
深思,shēnsī,to ponder/to consider,level27
深感,shēngǎn,to feel deeply,level27
深信,shēnxìn,to believe firmly,level27
深切,shēnqiē,deeply felt/heartfelt/sincere/honest,level27
深山,shēnshān,deep in the mountains,level27
甚至,shènzhì,even/so much so that,level27
甚,shèn,"variant of 什[shen2]
what/very/extremely/any",level27
甚至于,shènzhìyú,so much (that)/even (to the extent that),level27
甚为,shènwéi,very/extremely,level27
快,kuài,rapid/quick/speed/rate/soon/almost/to make haste/clever/sharp (of knives or wits)/forthright/plainspoken/gratified/pleased/pleasant,level27
加快,jiākuài,to accelerate/to speed up,level27
快要,kuàiyào,almost/nearly/almost all,level27
快门,kuàimén,shutter,level27
快活,kuàihuó,happy/cheerful,level27
太阳,tàiyáng,sun/CL:個|个[ge4]/abbr. for 太陽穴|太阳穴[tai4 yang2 xue2],level27
阳光,yángguāng,sunshine/CL:線|线[xian4]/transparent (open to public scrutiny),level27
阳明,yángmíng,"Yangming district of Mudanjiang city 牡丹江市, Heilongjiang",level27
夕阳,xīyáng,sunset/the setting sun,level27
阳台,yángtái,"variant of 陽臺|阳台[yang2 tai2]
balcony/porch",level27
阳明山,yángmíngshān,"Mt Yangming in Hunan/Mt Yangming in north Taiwan, near Taibei",level27
太阳能,tàiyángnéng,solar energy,level27
阳,yáng,"positive (electric.)/sun/male principle (Taoism)/Yang, opposite: 陰|阴[yin1] ☯",level27
宗旨,zōngzhǐ,objective/aim/goal,level27
新台币,xīntáibì,New Taiwan dollar (NTD),level27
台币,táibì,New Taiwan dollar,level27
人民币,rénmínbì,Renminbi (RMB)/Chinese Yuan (CNY),level27
中华,zhōnghuá,China (alternate formal name),level27
中华民国,zhōnghuámínguó,Republic of China,level27
华人,huárén,ethnic Chinese person or people,level27
清华,qīnghuá,abbr. for 清華大學|清华大学[Qing1 hua2 Da4 xue2],level27
华裔,huáyì,ethnic Chinese/non-Chinese citizen of Chinese ancestry,level27
光华,guānghuá,brilliance/splendor/magnificence,level27
才华,cáihuá,talent/CL:份[fen4],level27
华文,huáwén,Chinese language/Chinese script,level27
吾,wú,"surname Wu
I/my (old)",level27
吾人,wúrén,(literary) we/us,level27
甭,béng,need not/(contraction of 不 and 用),level27
集中,jízhōng,to concentrate/to centralize/to focus/centralized/concentrated/to put together,level28
收集,shōují,to gather/to collect,level28
集合,jíhé,to gather/to assemble/set (mathematics),level28
召集人,zhàojírén,convener,level28
采集,cǎijí,to gather/to collect/to harvest,level28
集体,jítǐ,collective/social/team/CL:個|个[ge4],level28
召集,zhàojí,to convene/to gather,level28
集,jí,to gather/to collect/collected works/classifier for sections of a TV series etc: episode,level28
集会,jíhuì,"to gather/assembly/meeting/CL:個|个[ge4],次[ci4]",level28
乙,yǐ,"second of the ten Heavenly Stems 十天干[shi2 tian1 gan1]/second in order/letter ""B"" or roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc/second party (in legal contract, usually 乙方[yi3 fang1], as opposed to 甲方[jia3 fang1])/ethyl/bent/winding/radical in Chinese characters (Kangxi radical 5)/ancient Chinese compass point: 105°
turning stroke (in Chinese characters)/see also 折[zhe2]",level28
阿里山,ālǐshān,"Alishan township in Chiayi county 嘉義縣|嘉义县[Jia1 yi4 xian4], west Taiwan
Alishan, mountain range in Taiwan",level28
离开,líkāi,to depart/to leave,level28
离,lí,"mythical beast (archaic)
surname Li
to leave/to part from/to be away from/(in giving distances) from/without (sth)/independent of/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing fire/☲",level28
离去,líqù,to leave/to exit,level28
远离,yuǎnlí,to be far from/to keep away from,level28
改革,gǎigé,"reform/CL:次[ci4],種|种[zhong3],項|项[xiang4]/to reform",level28
革命,gémìng,revolution/revolutionary (politics)/CL:次[ci4],level28
变革,biàngé,to transform/to change,level28
革新,géxīn,to innovate/innovation,level28
文革,wéngé,Cultural Revolution (1966-76)/abbr. for 文化大革命[Wen2 hua4 Da4 ge2 ming4],level28
皮革,pígé,leather/CL:張|张[zhang1],level28
存在,cúnzài,to exist/to be/existence,level28
保存,bǎocún,to conserve/to preserve/to keep/to save (a file etc) (computing),level28
生存,shēngcún,to exist/to survive,level28
存,cún,to exist/to deposit/to store/to keep/to survive,level28
存有,cúnyǒu,to hold in storage/to retain/to harbor (feelings)/to entertain (sentiments)/(of abstract things) to exist/there is,level28
存取,cúnqǔ,"to store and retrieve (money, belongings etc)/(computing) to access (data)",level28
存放,cúnfàng,to deposit/to store/to leave in sb's care,level28
现存,xiàncún,extant/existent/in stock,level28
存活,cúnhuó,to survive (a serious accident)/survival,level28
共存,gòngcún,to coexist,level28
既,jì,already/since/both... (and...),level28
既然,jìrán,since/as/this being the case,level28
既有,jìyǒu,existing,level28
一如既往,yīrújìwǎng,just as in the past (idiom); as before/continuing as always,level28
尽管,jìnguǎn,"despite/although/even though/in spite of/unhesitatingly/do not hesitate (to ask, complain etc)/(go ahead and do it) without hesitating",level28
尽量,jìnliáng,"as much as possible/to the greatest extent
as much as possible/to the greatest extent",level28
尽,jìn,"to the greatest extent/(when used before a noun of location) furthest or extreme/to be within the limits of/to give priority to
to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)/all/entirely",level28
尽力,jìnlì,to strive one's hardest/to spare no effort,level28
尽情,jìnqíng,as much as one likes,level28
尽快,jìnkuài,"as quickly as possible/as soon as possible/with all speed
see 儘快|尽快[jin3 kuai4]",level28
尽头,jìntóu,end/extremity/limit,level28
不尽,bùjìn,not completely/endlessly,level28
景观,jǐngguān,landscape,level28
风景,fēngjǐng,scenery/landscape/CL:個|个[ge4],level28
景气,jǐngqì,"(of economy, business etc) flourishing/prosperous",level28
景象,jǐngxiàng,scene/sight (to behold),level28
不景气,bùjǐngqì,slack/in a slump,level28
景,jǐng,"surname Jing
bright/circumstance/scenery",level28
情景,qíngjǐng,scene/spectacle/circumstances/situation,level28
远景,yuǎnjǐng,prospect/long-range view,level28
景色,jǐngsè,scenery/scene/landscape/view,level28
美景,měijǐng,beautiful scenery,level28
场景,chángjǐng,scene/scenario/setting,level28
前景,qiánjǐng,foreground/vista/(future) prospects/perspective,level28
景物,jǐngwù,scenery,level28
病人,bìngrén,sick person/patient/invalid/CL:個|个[ge4],level28
病,bìng,illness/CL:場|场[chang2]/disease/to fall ill/defect,level28
生病,shēngbìng,to fall ill,level28
毛病,máobìng,fault/defect/shortcomings/ailment/CL:個|个[ge4],level28
病情,bìngqíng,state of an illness/patient's condition,level28
病变,bìngbiàn,"pathological changes/lesion/diseased (kidney, cornea etc)",level28
看病,kànbìng,to visit a doctor/to see a patient,level28
病友,bìngyǒu,a friend made in hospital or people who become friends in hospital/wardmate,level28
某,mǒu,some/a certain/sb or sth indefinite/such-and-such,level28
某些,mǒuxiē,some/certain (things),level28
某某,mǒumǒu,so-and-so/such-and-such,level28
称,chēng,"to fit/balanced/suitable
to weigh/to state/to name/name/appellation/to praise
variant of 秤[cheng4]/steelyard",level28
称为,chēngwéi,called/to call sth (by a name)/to name,level28
名称,míngchēng,name (of a thing)/name (of an organization),level28
自称,zìchēng,to call oneself/to claim to be/to profess/to claim a title,level28
指称,zhǐchēng,designation/reference/to refer to,level28
声称,shēngchēng,to claim/to state/to proclaim/to assert,level28
称得上,chēngdéshàng,can be counted as,level28
称心如意,chēngxīnrúyì,after one's heart (idiom); gratifying and satisfactory/everything one could wish,level28
对称,duìchēng,symmetry/symmetrical,level28
星期,xīngqī,week/CL:個|个[ge4]/day of the week/Sunday,level28
明星,míngxīng,star/celebrity,level28
星星,xīngxīng,star in the sky,level28
星,xīng,star/heavenly body/satellite/small amount,level28
牙,yá,tooth/ivory/CL:顆|颗[ke1],level28
爱,ài,to love/to be fond of/to like/affection/to be inclined (to do sth)/to tend to (happen),level28
可爱,kěài,adorable/cute/lovely,level28
